Date,Frequency,WiFiState,RSSIlevel,ScreenState,Battery
10097,1248000,3,-44,255,86
10197,1482000,3,-44,255,86
10298,1482000,3,-44,255,86
10398,1248000,3,-44,255,86
10498,1586000,3,-44,255,86
10599,1014000,3,-44,255,86
10700,839000,3,-44,255,86
10800,757000,3,-44,255,86
10901,757000,3,-44,255,86
11002,757000,3,-44,255,86
11103,676000,3,-44,255,86
11203,1482000,3,-44,255,86
11253,1586000,3,-44,255,86
11354,1014000,3,-44,255,86
11454,1586000,3,-44,255,86
11554,1586000,3,-44,255,86
11655,1586000,3,-44,255,86
11755,1586000,3,-44,255,86
11856,1586000,3,-44,255,86
11956,1586000,3,-44,255,86
12057,1482000,3,-44,255,86
12157,1482000,3,-44,255,86
12257,1482000,3,-44,255,86
12358,1482000,3,-44,255,86
12458,1482000,3,-44,255,86
12559,1482000,3,-44,255,86
12659,1248000,3,-44,255,86
12760,1014000,3,-44,255,86
12860,1014000,3,-44,255,86
12961,1014000,3,-44,255,86
13061,1014000,3,-44,255,86
13162,1014000,3,-44,255,86
13262,546000,3,-44,255,86
13363,902000,3,-44,255,86
13464,1144000,3,-44,255,86
13565,546000,3,-44,255,86
13666,546000,3,-44,255,86
13770,546000,3,-44,255,86
13867,546000,3,-44,255,86
13968,546000,3,-44,255,86
14068,1248000,3,-44,255,86
14169,1144000,3,-44,255,86
14270,1586000,3,-44,255,86
14370,1586000,3,-44,255,86
14471,1014000,3,-44,255,86
14571,1014000,3,-44,255,86
14673,546000,3,-44,255,86
14773,546000,3,-44,255,86
14874,1248000,3,-44,255,86
14974,1014000,3,-44,255,86
15075,1248000,3,-44,255,86
15175,1248000,3,-44,255,86
15276,1014000,3,-44,255,86
15376,1586000,3,-44,255,86
15477,1248000,3,-44,255,86
15578,546000,3,-44,255,86
15678,676000,3,-44,255,86
15779,546000,3,-44,255,86
15880,839000,3,-44,255,86
15985,902000,3,-44,255,86
16086,1352000,3,-44,255,86
16187,1248000,3,-44,255,86
16287,1014000,3,-44,255,86
16387,1352000,3,-44,255,86
16488,1248000,3,-44,255,86
16588,1586000,3,-44,255,86
16689,1586000,3,-44,255,86
16789,1586000,3,-44,255,86
16890,1586000,3,-44,255,86
16991,1352000,3,-44,255,86
17092,1352000,3,-44,255,86
17192,1586000,3,-44,255,86
17294,1144000,3,-44,255,86
17394,1586000,3,-44,255,86
17495,1586000,3,-44,255,86
17596,1586000,3,-44,255,86
17696,902000,3,-44,255,86
17798,902000,3,-44,255,86
17898,546000,3,-44,255,86
17999,546000,3,-44,255,86
18099,902000,3,-44,255,86
18200,1014000,3,-44,255,86
18300,1248000,3,-44,255,86
18402,1248000,3,-44,255,86
18504,1586000,3,-44,255,86
18605,1248000,3,-44,255,86
18705,1482000,3,-44,255,86
18806,1144000,3,-44,255,86
18907,1014000,3,-44,255,86
19007,1586000,3,-44,255,86
19108,1586000,3,-44,255,86
19209,1586000,3,-44,255,86
19310,1586000,3,-44,255,86
19412,1586000,3,-44,255,86
19513,1586000,3,-44,255,86
19613,1586000,3,-44,255,86
19714,1586000,3,-44,255,86
19814,839000,3,-44,255,86
19915,902000,3,-44,255,86
20015,902000,3,-44,255,86
20116,1586000,3,-44,255,86
20216,1482000,3,-44,255,86
20318,546000,3,-44,255,86
20418,1248000,3,-44,255,86
20519,1248000,3,-44,255,86
20619,1352000,3,-44,255,86
20720,546000,3,-44,255,86
20820,1352000,3,-44,255,86
20921,1586000,3,-44,255,86
21022,1144000,3,-44,255,86
21122,839000,3,-44,255,86
21223,1014000,3,-44,255,86
21323,1014000,3,-44,255,86
21424,1144000,3,-44,255,86
21526,1144000,3,-44,255,86
21626,902000,3,-44,255,86
21727,1144000,3,-44,255,86
21828,1144000,3,-44,255,86
21879,1144000,3,-44,255,86
21980,546000,3,-44,255,86
22080,1248000,3,-44,255,86
22180,1586000,3,-44,255,86
22281,1586000,3,-44,255,86
22382,1586000,3,-44,255,86
22482,1248000,3,-44,255,86
22583,546000,3,-44,255,86
22684,546000,3,-44,255,86
22784,1248000,3,-44,255,86
22885,1248000,3,-44,255,86
22986,676000,3,-44,255,86
23086,902000,3,-44,255,86
23187,676000,3,-44,255,86
23288,1014000,3,-44,255,86
23388,1352000,3,-44,255,86
23488,1248000,3,-44,255,86
23591,676000,3,-44,255,86
23690,546000,3,-44,255,86
23791,757000,3,-44,255,86
23893,546000,3,-44,255,86
23994,546000,3,-44,255,86
24094,676000,3,-44,255,86
24195,1586000,3,-44,255,86
24296,1586000,3,-44,255,86
24396,1586000,3,-44,255,86
24497,1586000,3,-44,255,86
24599,1144000,3,-44,255,86
24699,546000,3,-44,255,86
24801,546000,3,-44,255,86
24902,1248000,3,-44,255,86
25002,1014000,3,-44,255,86
25103,1014000,3,-44,255,86
25203,1248000,3,-44,255,86
25304,1014000,3,-44,255,86
25404,1248000,3,-44,255,86
25505,1248000,3,-44,255,86
25605,1586000,3,-44,255,86
25705,1586000,3,-44,255,86
25806,1352000,3,-44,255,86
25906,1482000,3,-44,255,86
26007,1586000,3,-44,255,86
26108,1014000,3,-44,255,86
26209,1014000,3,-44,255,86
26311,546000,3,-44,255,86
26410,1144000,3,-44,255,86
26511,1586000,3,-44,255,86
26611,1586000,3,-44,255,86
26712,1586000,3,-44,255,86
26812,1586000,3,-44,255,86
26913,1586000,3,-44,255,86
27013,1586000,3,-44,255,86
27113,1586000,3,-44,255,86
27214,1482000,3,-44,255,86
27316,1586000,3,-44,255,86
27415,1586000,3,-44,255,86
27516,1586000,3,-44,255,86
27617,1144000,3,-44,255,86
27717,546000,3,-44,255,86
27818,902000,3,-44,255,86
27919,676000,3,-44,255,86
28020,676000,3,-44,255,86
28121,546000,3,-44,255,86
28222,1014000,3,-44,255,86
28322,1014000,3,-44,255,86
28423,1482000,3,-44,255,86
28523,839000,3,-44,255,86
28624,757000,3,-44,255,86
28725,676000,3,-44,255,86
28826,676000,3,-44,255,86
28926,757000,3,-44,255,86
29027,757000,3,-44,255,86
29128,676000,3,-44,255,86
29228,1482000,3,-44,255,86
29330,546000,3,-44,255,86
29430,1352000,3,-44,255,86
29531,1482000,3,-44,255,86
29631,757000,3,-44,255,86
29732,676000,3,-44,255,86
29833,676000,3,-44,255,86
29933,757000,3,-44,255,86
30034,757000,3,-44,255,86
30135,839000,3,-44,255,86
30235,1014000,3,-44,255,86
30336,676000,3,-44,255,86
30436,1144000,3,-44,255,86
30537,1352000,3,-44,255,86
30638,902000,3,-44,255,86
30738,902000,3,-44,255,86
30839,902000,3,-44,255,86
30939,757000,3,-44,255,86
31040,757000,3,-44,255,86
31141,757000,3,-44,255,86
31243,902000,3,-44,255,86
31344,1144000,3,-44,255,86
31445,902000,3,-44,255,86
31545,1248000,3,-44,255,86
31646,1248000,3,-44,255,86
31747,902000,3,-44,255,86
31848,839000,3,-44,255,86
31948,1144000,3,-44,255,86
32048,1482000,3,-44,255,86
32149,902000,3,-44,255,86
32249,1482000,3,-44,255,86
32349,1586000,3,-44,255,86
32452,902000,3,-44,255,86
32551,1482000,3,-44,255,86
32652,902000,3,-44,255,86
32752,676000,3,-44,255,86
32853,757000,3,-44,255,86
32954,757000,3,-44,255,86
33054,676000,3,-44,255,86
33155,902000,3,-44,255,86
33256,1014000,3,-44,255,86
33356,676000,3,-44,255,86
33407,902000,3,-44,255,86
33507,1248000,3,-44,255,86
33608,546000,3,-44,255,86
33714,839000,3,-44,255,86
33814,546000,3,-44,255,86
33915,546000,3,-44,255,86
34016,546000,3,-44,255,86
34118,546000,3,-44,255,86
34218,902000,3,-44,255,86
34318,1144000,3,-44,255,86
34419,902000,3,-44,255,86
34519,1586000,3,-44,255,86
34620,546000,3,-44,255,86
34720,902000,3,-44,255,86
34821,546000,3,-44,255,86
34922,676000,3,-44,255,86
35023,902000,3,-44,255,86
35123,839000,3,-44,255,86
35224,1144000,3,-44,255,86
35324,1248000,3,-44,255,86
35429,757000,3,-44,255,86
35525,1352000,3,-44,255,86
35626,676000,3,-44,255,86
35727,902000,3,-44,255,86
35827,1014000,3,-44,255,86
35930,676000,3,-44,255,86
36032,839000,3,-44,255,86
36130,1248000,3,-44,255,86
36231,1586000,3,-44,255,86
36331,1352000,3,-44,255,86
36432,1586000,3,-44,255,86
36534,1586000,3,-44,255,86
36633,1248000,3,-44,255,86
36734,546000,3,-44,255,86
36835,1248000,3,-44,255,86
36935,1014000,3,-44,255,86
37035,1586000,3,-44,255,86
37136,1586000,3,-44,255,86
37236,1586000,3,-44,255,86
37337,1586000,3,-44,255,86
37437,1482000,3,-44,255,86
37537,1482000,3,-44,255,86
37638,1482000,3,-44,255,86
37738,1482000,3,-44,255,86
37839,902000,3,-44,255,86
37940,1248000,3,-44,255,86
38040,1586000,3,-44,255,86
38143,1352000,3,-44,255,86
38243,1586000,3,-44,255,86
38343,1586000,3,-44,255,86
38444,1586000,3,-44,255,86
38545,1586000,3,-44,255,86
38649,1586000,3,-44,255,86
38749,1586000,3,-44,255,86
38850,1586000,3,-44,255,86
38951,1586000,3,-44,255,86
39051,1586000,3,-44,255,86
39152,1586000,3,-44,255,86
39253,1586000,3,-44,255,86
39353,1586000,3,-44,255,86
39453,1352000,3,-44,255,86
39554,1352000,3,-44,255,86
39655,1352000,3,-44,255,86
39755,1586000,3,-44,255,86
39855,1352000,3,-44,255,86
39956,1352000,3,-44,255,86
40057,1586000,3,-44,255,86
40157,1586000,3,-44,255,86
40257,1586000,3,-44,255,86
40358,1586000,3,-44,255,86
40458,1586000,3,-44,255,86
40559,1586000,3,-44,255,86
40659,1586000,3,-44,255,86
40760,1586000,3,-44,255,86
40860,1586000,3,-44,255,86
40961,1586000,3,-44,255,86
41064,1586000,3,-44,255,86
41174,1586000,3,-44,255,86
41271,1586000,3,-44,255,86
41366,1586000,3,-44,255,86
41466,1586000,3,-44,255,86
41567,1586000,3,-44,255,86
41668,1586000,3,-44,255,86
41769,1586000,3,-44,255,86
41869,1586000,3,-44,255,86
41969,1586000,3,-44,255,86
42070,1586000,3,-44,255,86
42170,1586000,3,-44,255,86
42271,1586000,3,-44,255,86
42371,1586000,3,-44,255,86
42472,1586000,3,-44,255,86
42572,546000,3,-44,255,86
42673,902000,3,-44,255,86
42774,676000,3,-44,255,86
42875,546000,3,-44,255,86
42976,676000,3,-44,255,86
43076,1014000,3,-44,255,86
43177,1586000,3,-44,255,86
43278,1586000,3,-44,255,86
43378,1248000,3,-44,255,86
43478,1248000,3,-44,255,86
43579,546000,3,-44,255,86
43680,546000,3,-44,255,86
43781,546000,3,-44,255,86
43882,902000,3,-64,255,86
43982,1586000,3,-64,255,86
44083,1586000,3,-64,255,86
44185,1586000,3,-64,255,86
44283,1586000,3,-64,255,86
44384,1586000,3,-64,255,86
44484,1586000,3,-64,255,86
44585,1586000,3,-64,255,86
44685,1586000,3,-64,255,86
44786,1586000,3,-64,255,86
44889,1586000,3,-64,255,86
44989,1586000,3,-52,255,86
45091,546000,3,-52,255,86
45142,676000,3,-52,255,86
45243,757000,3,-52,255,86
45343,546000,3,-52,255,86
45444,1014000,3,-52,255,86
45544,1248000,3,-52,255,86
45645,546000,3,-52,255,86
45746,676000,3,-52,255,86
45848,676000,3,-52,255,86
45951,546000,3,-52,255,86
46050,676000,3,-52,255,86
46149,546000,3,-52,255,86
46250,902000,3,-52,255,86
46351,546000,3,-52,255,86
46453,1248000,3,-52,255,86
46553,1586000,3,-52,255,86
46653,1586000,3,-52,255,86
46754,546000,3,-52,255,86
46856,839000,3,-52,255,86
46955,546000,3,-52,255,86
47056,546000,3,-52,255,86
47157,902000,3,-52,255,86
47257,1248000,3,-52,255,86
47358,1248000,3,-52,255,86
47458,1586000,3,-52,255,86
47559,1586000,3,-52,255,86
47659,1586000,3,-52,255,86
47760,1586000,3,-52,255,86
47860,1586000,3,-52,255,86
47960,1586000,3,-52,255,86
48061,1586000,3,-52,255,86
48161,1586000,3,-52,255,86
48262,1586000,3,-52,255,86
48362,1586000,3,-52,255,86
48462,1586000,3,-52,255,86
48563,1586000,3,-52,255,86
48663,1586000,3,-52,255,86
48764,1586000,3,-52,255,86
48864,1586000,3,-52,255,86
48964,1586000,3,-52,255,86
49065,1586000,3,-52,255,86
49165,1586000,3,-52,255,86
49266,1586000,3,-52,255,86
49366,1586000,3,-52,255,86
49467,1586000,3,-52,255,86
49568,1586000,3,-52,255,86
49668,1586000,3,-52,255,86
49769,1586000,3,-52,255,86
49869,1586000,3,-52,255,86
49969,1586000,3,-52,255,86
50070,1586000,3,-52,255,86
50171,1586000,3,-52,255,86
50271,1586000,3,-52,255,86
50371,1586000,3,-52,255,86
50472,1586000,3,-52,255,86
50572,1586000,3,-52,255,86
50673,1586000,3,-52,255,86
50773,1586000,3,-52,255,86
50873,1586000,3,-52,255,86
50974,1586000,3,-52,255,86
51074,1586000,3,-52,255,86
51174,1586000,3,-52,255,86
51275,1586000,3,-52,255,86
51376,1586000,3,-52,255,86
51476,1586000,3,-52,255,86
51577,1586000,3,-52,255,86
51678,1586000,3,-52,255,86
51779,1586000,3,-52,255,86
51879,1586000,3,-52,255,86
51980,1586000,3,-52,255,86
52080,1586000,3,-52,255,86
52180,1586000,3,-52,255,86
52281,1586000,3,-52,255,86
52381,1586000,3,-52,255,86
52482,1586000,3,-52,255,86
52582,1586000,3,-52,255,86
52682,1586000,3,-52,255,86
52783,1586000,3,-52,255,86
52883,1586000,3,-52,255,86
52984,1586000,3,-52,255,86
53084,1586000,3,-52,255,86
53184,1586000,3,-52,255,86
53285,1586000,3,-52,255,86
53385,1586000,3,-52,255,86
53486,1586000,3,-52,255,86
53586,1586000,3,-52,255,86
53686,1586000,3,-52,255,86
53789,1586000,3,-52,255,86
53889,1586000,3,-52,255,86
53990,1586000,3,-52,255,86
54090,1586000,3,-52,255,86
54190,1586000,3,-52,255,86
54291,1586000,3,-52,255,86
54391,1586000,3,-52,255,86
54492,1586000,3,-52,255,86
54592,1586000,3,-52,255,86
54693,1586000,3,-52,255,86
54793,1586000,3,-52,255,86
54893,1586000,3,-52,255,86
54994,1586000,3,-52,255,86
55094,1586000,3,-52,255,86
55195,1586000,3,-52,255,86
55298,1586000,3,-52,255,86
55399,1586000,3,-52,255,86
55500,1586000,3,-52,255,86
55600,1586000,3,-52,255,86
55704,1586000,3,-52,255,86
55804,1586000,3,-52,255,86
55905,1586000,3,-52,255,86
56005,1586000,3,-52,255,86
56105,1586000,3,-52,255,86
56207,1586000,3,-52,255,86
56306,1586000,3,-52,255,86
56408,1586000,3,-52,255,86
56509,1586000,3,-52,255,86
56609,1586000,3,-52,255,86
56710,1586000,3,-52,255,86
56811,1586000,3,-52,255,86
56911,1586000,3,-52,255,86
57014,1586000,3,-52,255,86
57114,1586000,3,-52,255,86
57215,1586000,3,-52,255,86
57315,1586000,3,-52,255,86
57416,1586000,3,-52,255,86
57466,1586000,3,-52,255,86
57566,1586000,3,-52,255,86
57667,1586000,3,-52,255,86
57768,1586000,3,-52,255,86
57868,1586000,3,-52,255,86
57968,1586000,3,-52,255,86
58069,1586000,3,-52,255,86
58169,1586000,3,-52,255,86
58270,1586000,3,-52,255,86
58370,1586000,3,-52,255,86
58471,1586000,3,-52,255,86
58571,1586000,3,-52,255,86
58672,1586000,3,-52,255,86
58772,1586000,3,-52,255,86
58872,1586000,3,-52,255,86
58973,1586000,3,-52,255,86
59073,1586000,3,-52,255,86
59176,1586000,3,-52,255,86
59274,1586000,3,-52,255,86
59375,902000,3,-52,255,86
59475,1014000,3,-52,255,86
59576,839000,3,-52,255,86
59677,546000,3,-52,255,86
59777,546000,3,-52,255,86
59878,546000,3,-52,255,86
59979,546000,3,-52,255,86
60080,546000,3,-52,255,86
60181,839000,3,-52,255,86
60282,902000,3,-52,255,86
60383,1352000,3,-52,255,86
60483,1248000,3,-52,255,86
60584,676000,3,-52,255,86
60685,546000,3,-52,255,86
60786,546000,3,-52,255,86
60887,546000,3,-52,255,86
60988,546000,3,-52,255,86
61089,546000,3,-52,255,86
61191,1014000,3,-52,255,86
61290,1586000,3,-52,255,86
61391,902000,3,-52,255,86
61492,1352000,3,-52,255,86
61593,546000,3,-52,255,86
61693,757000,3,-52,255,86
61794,546000,3,-52,255,86
61895,676000,3,-52,255,86
61997,546000,3,-52,255,86
62097,546000,3,-52,255,86
62198,1248000,3,-52,255,86
62298,1586000,3,-52,255,86
62399,1586000,3,-52,255,86
62499,902000,3,-52,255,86
62600,546000,3,-52,255,86
62701,757000,3,-52,255,86
62802,676000,3,-52,255,86
62903,676000,3,-52,255,86
63003,1144000,3,-52,255,86
63105,546000,3,-52,255,86
63205,1144000,3,-52,255,86
63305,902000,3,-52,255,86
63407,1144000,3,-52,255,86
63506,1352000,3,-52,255,86
63607,546000,3,-52,255,86
63708,546000,3,-52,255,86
63811,546000,3,-52,255,86
63911,757000,3,-52,255,86
64012,546000,3,-52,255,86
64113,546000,3,-52,255,86
64213,902000,3,-52,255,86
64314,757000,3,-52,255,86
64414,1352000,3,-52,255,86
64515,1586000,3,-52,255,86
64616,546000,3,-52,255,86
64717,839000,3,-52,255,86
64817,676000,3,-52,255,86
64918,1014000,3,-52,255,86
65019,757000,3,-52,255,86
65120,546000,3,-52,255,86
65220,1248000,3,-52,255,86
65321,546000,3,-52,255,86
65422,1248000,3,-52,255,86
65523,1482000,3,-52,255,86
65624,676000,3,-52,255,86
65724,676000,3,-52,255,86
65825,757000,3,-52,255,86
65925,839000,3,-52,255,86
66026,676000,3,-52,255,86
66127,676000,3,-52,255,86
66227,1144000,3,-52,255,86
66331,757000,3,-52,255,86
66431,1586000,3,-52,255,86
66531,546000,3,-52,255,86
66632,757000,3,-52,255,86
66733,839000,3,-52,255,86
66835,839000,3,-52,255,86
66934,757000,3,-52,255,86
67035,757000,3,-52,255,86
67135,676000,3,-52,255,86
67236,1248000,3,-52,255,86
67336,676000,3,-52,255,86
67437,1014000,3,-52,255,86
67537,1144000,3,-52,255,86
67638,676000,3,-52,255,86
67739,676000,3,-52,255,86
67839,902000,3,-52,255,86
67940,902000,3,-52,255,86
68041,676000,3,-52,255,86
68141,1014000,3,-52,255,86
68245,1586000,3,-52,255,86
68296,1586000,3,-52,255,86
68396,1586000,3,-52,255,86
68497,1248000,3,-52,255,86
68599,546000,3,-52,255,86
68698,546000,3,-52,255,86
68799,546000,3,-52,255,86
68900,676000,3,-52,255,86
69001,546000,3,-52,255,86
69101,676000,3,-52,255,86
69202,902000,3,-52,255,86
69302,1586000,3,-52,255,86
69403,1586000,3,-52,255,86
69503,1248000,3,-52,255,86
69604,546000,3,-52,255,86
69704,902000,3,-52,255,86
69805,1144000,3,-52,255,86
69906,1144000,3,-52,255,86
70006,546000,3,-52,255,86
70107,757000,3,-52,255,86
70208,839000,3,-52,255,86
70309,1144000,3,-52,255,86
70409,902000,3,-52,255,86
70510,1248000,3,-52,255,86
70610,1248000,3,-52,255,86
70713,546000,3,-52,255,86
70814,676000,3,-52,255,86
70914,546000,3,-52,255,86
71015,676000,3,-52,255,86
71116,676000,3,-52,255,86
71217,1014000,3,-52,255,86
71317,1248000,3,-52,255,86
71420,1144000,3,-52,255,86
71521,1248000,3,-52,255,86
71621,1144000,3,-52,255,86
71722,676000,3,-52,255,86
71823,676000,3,-52,255,86
71923,676000,3,-52,255,86
72024,757000,3,-52,255,86
72125,676000,3,-52,255,86
72225,1014000,3,-52,255,86
72325,1482000,3,-52,255,86
72426,1586000,3,-52,255,86
72527,676000,3,-52,255,86
72629,676000,3,-52,255,86
72731,546000,3,-52,255,86
72831,676000,3,-52,255,86
72931,902000,3,-52,255,86
73032,757000,3,-52,255,86
73133,839000,3,-52,255,86
73233,1144000,3,-52,255,86
73334,902000,3,-52,255,86
73434,1586000,3,-52,255,86
73535,1014000,3,-52,255,86
73637,546000,3,-52,255,86
73736,676000,3,-52,255,86
73837,676000,3,-52,255,86
73938,1352000,3,-52,255,86
74038,757000,3,-52,255,86
74139,902000,3,-52,255,86
74240,1586000,3,-52,255,86
74342,839000,3,-52,255,86
74444,1482000,3,-52,255,86
74545,1586000,3,-52,255,86
74645,676000,3,-52,255,86
74746,676000,3,-52,255,86
74847,757000,3,-52,255,86
74948,546000,3,-52,255,86
75048,676000,3,-52,255,86
75149,902000,3,-52,255,86
75250,1144000,3,-52,255,86
75352,902000,3,-52,255,86
75452,1248000,3,-52,255,86
75553,546000,3,-52,255,86
75654,676000,3,-52,255,86
75754,757000,3,-52,255,86
75855,757000,3,-52,255,86
75956,676000,3,-52,255,86
76056,676000,3,-52,255,86
76157,902000,3,-52,255,86
76257,1014000,3,-52,255,86
76358,1144000,3,-52,255,86
76458,1586000,3,-52,255,86
76559,902000,3,-52,255,86
76659,1352000,3,-52,255,86
76760,1586000,3,-52,255,86
76861,546000,3,-52,255,86
76963,676000,3,-52,255,86
77063,757000,3,-52,255,86
77164,902000,3,-52,255,86
77265,1014000,3,-52,255,86
77365,902000,3,-52,255,86
77466,1352000,3,-52,255,86
77567,546000,3,-52,255,86
77667,676000,3,-52,255,86
77768,676000,3,-52,255,86
77869,676000,3,-52,255,86
77970,676000,3,-52,255,86
78070,839000,3,-52,255,86
78171,902000,3,-52,255,86
78272,1586000,3,-52,255,86
78373,902000,3,-52,255,86
78473,1248000,3,-52,255,86
78573,1586000,3,-52,255,86
78674,1586000,3,-52,255,86
78774,757000,3,-52,255,86
78875,757000,3,-52,255,86
78926,839000,3,-52,255,86
79027,546000,3,-52,255,86
79128,546000,3,-52,255,86
79229,1014000,3,-52,255,86
79330,546000,3,-52,255,86
79430,1248000,3,-52,255,86
79531,1248000,3,-52,255,86
79631,757000,3,-52,255,86
79733,839000,3,-52,255,86
79833,546000,3,-52,255,86
79934,546000,3,-52,255,86
80035,676000,3,-52,255,86
80135,546000,3,-52,255,86
80236,1482000,3,-52,255,86
80337,546000,3,-52,255,86
80438,1014000,3,-52,255,86
80538,1248000,3,-52,255,86
80639,1248000,3,-52,255,86
80739,546000,3,-52,255,86
80840,546000,3,-52,255,86
80941,676000,3,-52,255,86
81042,676000,3,-52,255,86
81143,676000,3,-52,255,86
81243,1144000,3,-52,255,86
81345,546000,3,-52,255,86
81448,1248000,3,-52,255,86
81549,676000,3,-52,255,86
81649,546000,3,-52,255,86
81750,546000,3,-52,255,86
81852,546000,3,-52,255,86
81952,546000,3,-52,255,86
82053,546000,3,-52,255,86
82154,546000,3,-52,255,86
82254,1144000,3,-52,255,86
82358,676000,3,-52,255,86
82456,1014000,3,-52,255,86
82556,1144000,3,-52,255,86
82657,676000,3,-52,255,86
82758,676000,3,-52,255,86
82859,757000,3,-52,255,86
82960,902000,3,-52,255,86
83060,757000,3,-52,255,86
83161,546000,3,-52,255,86
83261,1586000,3,-52,255,86
83363,676000,3,-52,255,86
83463,1248000,3,-52,255,86
83564,1248000,3,-52,255,86
83665,676000,3,-52,255,86
83765,1482000,3,-52,255,86
83866,1144000,3,-52,255,86
83966,1482000,3,-52,255,86
84068,1144000,3,-52,255,86
84168,1248000,3,-52,255,86
84268,1586000,3,-52,255,86
84369,1586000,3,-52,255,86
84470,1586000,3,-52,255,86
84570,902000,3,-52,255,86
84672,546000,3,-52,255,86
84772,676000,3,-52,255,86
84874,676000,3,-52,255,86
84974,676000,3,-52,255,86
85075,676000,3,-52,255,86
85175,839000,3,-52,255,86
85276,1144000,3,-52,255,86
85376,1014000,3,-52,255,86
85477,1248000,3,-52,255,86
85577,1586000,3,-52,255,86
85678,902000,3,-52,255,86
85779,1014000,3,-52,255,86
85879,757000,3,-52,255,86
85980,546000,3,-52,255,86
86081,902000,3,-52,255,86
86182,1014000,3,-52,255,86
86282,1014000,3,-52,255,86
86383,1248000,3,-52,255,86
86484,902000,3,-52,255,86
86584,1248000,3,-52,255,86
86684,1248000,3,-52,255,86
86785,902000,3,-52,255,86
86887,676000,3,-52,255,86
86988,546000,3,-52,255,86
87088,839000,3,-52,255,86
87189,1014000,3,-52,255,86
87289,1352000,3,-52,255,86
87390,1586000,3,-52,255,86
87490,1586000,3,-52,255,86
87592,676000,3,-52,255,86
87692,676000,3,-52,255,86
87793,676000,3,-52,255,86
87894,902000,3,-52,255,86
87995,839000,3,-52,255,86
88096,839000,3,-52,255,86
88197,1014000,3,-52,255,86
88297,1352000,3,-52,255,86
88398,1352000,3,-52,255,86
88498,1586000,3,-52,255,86
88599,1586000,3,-52,255,86
88699,902000,3,-52,255,86
88800,902000,3,-52,255,86
88900,676000,3,-52,255,86
89001,676000,3,-52,255,86
89102,902000,3,-52,255,86
89202,1014000,3,-52,255,86
89304,1586000,3,-52,255,86
89354,1586000,3,-52,255,86
89455,1586000,3,-52,255,86
89555,1248000,3,-52,255,86
89655,546000,3,-52,255,86
89756,546000,3,-52,255,86
89857,546000,3,-52,255,86
89958,546000,3,-52,255,86
90058,676000,3,-52,255,86
90159,902000,3,-52,255,86
90259,1144000,3,-52,255,86
90360,1586000,3,-52,255,86
90460,1586000,3,-52,255,86
90561,1586000,3,-52,255,86
90661,1014000,3,-52,255,86
90762,546000,3,-52,255,86
90863,676000,3,-52,255,86
90964,546000,3,-52,255,86
91064,1248000,3,-52,255,86
91165,1586000,3,-52,255,86
91265,1144000,3,-52,255,86
91366,546000,3,-52,255,86
91467,1248000,3,-52,255,86
91567,1248000,3,-52,255,86
91668,676000,3,-52,255,86
91769,546000,3,-52,255,86
91870,839000,3,-52,255,86
91971,676000,3,-52,255,86
92072,676000,3,-52,255,86
92173,902000,3,-52,255,86
92273,1144000,3,-52,255,86
92373,1352000,3,-52,255,86
92474,1586000,3,-52,255,86
92575,1586000,3,-52,255,86
92676,1586000,3,-52,255,86
92776,1586000,3,-52,255,86
92877,902000,3,-52,255,86
92978,1248000,3,-52,255,86
93078,1248000,3,-52,255,86
93179,757000,3,-52,255,86
93280,546000,3,-52,255,86
93380,1144000,3,-52,255,86
93481,902000,3,-52,255,86
93581,1144000,3,-52,255,86
93682,546000,3,-52,255,86
93783,546000,3,-52,255,86
93884,546000,3,-52,255,86
93985,546000,3,-52,255,86
94085,757000,3,-52,255,86
94186,902000,3,-52,255,86
94286,1248000,3,-52,255,86
94388,902000,3,-52,255,86
94488,1248000,3,-52,255,86
94589,1014000,3,-52,255,86
94690,757000,3,-52,255,86
94791,676000,3,-52,255,86
94891,902000,3,-52,255,86
94992,546000,3,-52,255,86
95093,676000,3,-52,255,86
95193,902000,3,-52,255,86
95294,1248000,3,-52,255,86
95395,546000,3,-52,255,86
95495,1014000,3,-52,255,86
95595,1144000,3,-52,255,86
95696,1144000,3,-52,255,86
95797,839000,3,-52,255,86
95897,676000,3,-52,255,86
95999,676000,3,-52,255,86
96099,676000,3,-52,255,86
96199,902000,3,-52,255,86
96299,1586000,3,-52,255,86
96400,1014000,3,-52,255,86
96501,1144000,3,-52,255,86
96602,676000,3,-52,255,86
96702,1014000,3,-52,255,86
96803,757000,3,-52,255,86
96904,546000,3,-52,255,86
97005,546000,3,-52,255,86
97106,676000,3,-52,255,86
97208,902000,3,-52,255,86
97308,1144000,3,-52,255,86
97409,1248000,3,-52,255,86
97509,1248000,3,-52,255,86
97611,757000,3,-52,255,86
97711,902000,3,-52,255,86
97812,839000,3,-52,255,86
97912,676000,3,-52,255,86
98012,676000,3,-52,255,86
98113,676000,3,-52,255,86
98213,902000,3,-52,255,86
98314,1586000,3,-52,255,86
98414,1586000,3,-52,255,86
98515,1586000,3,-52,255,86
98615,1586000,3,-52,255,86
98715,1586000,3,-52,255,86
98816,1586000,3,-52,255,86
98916,1248000,3,-52,255,86
99017,757000,3,-52,255,86
99118,676000,3,-52,255,86
99218,902000,3,-52,255,86
99319,902000,3,-52,255,86
99420,902000,3,-52,255,86
99520,1248000,3,-52,255,86
99621,839000,3,-52,255,86
99722,676000,3,-52,255,86
99822,757000,3,-52,255,86
99923,676000,3,-52,255,86
